ModuleId,ModuleCode,ModuleTitle,FheqLevel,ModuleSchoolCode,Optional,Compulsory,Core,StageFrom,ProgrammeId,SchoolId,ProgrammeCode,ProgrammeTitle,ProgrammeSchoolCode,ProgrammeSchoolName,FacultyId
114666,SES2002,Applied Sport and Exercise Nutrition,5,D-BNS,0,1,0,2,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114933,NUT2001,Macro- and Micronutrients,5,D-BNS,0,1,0,2,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114938,NUT2003,Food Science and Technology,5,D-BNS,0,1,0,2,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114999,NUT3004,Contemporary Issues in Food and Human Nutrition,6,D-BNS,0,1,0,3,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115000,NUT3002,Research Project,6,D-BNS,0,1,0,3,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115229,NUT1004,Fundamental Principles of Genetics and Biochemistry for Nutrition,4,D-BNS,0,1,1,1,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115854,NUT3009,Personalised Nutrition,6,D-BNS,0,1,0,3,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115855,NUT3011,Nutritional Epidemiology and Public Health,6,D-BNS,0,1,0,3,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115858,NUT2005,Nutrition Through the Lifecycle,5,D-BNS,0,1,0,2,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115859,NUT2006,Measurement and Assessment of Dietary Intake and Nutritional Status,5,D-BNS,0,1,0,2,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115860,NUT1005,Human Physiology and Practical Skills,4,D-BNS,0,1,1,1,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116023,DTC1002,Food Studies,4,D-BNS,0,1,1,1,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116536,NUT1007,Introduction to Nutrition,4,D-BNS,0,1,1,1,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116538,NUT1008,Practical and Career Development Skills for Nutrition,4,D-BNS,0,1,1,1,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116543,PSY3050,Making Sense of Forgotten Senses: Investigating Olfaction and Gustation,6,D-PSYC,1,0,0,3,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116956,NES2107,New Food Product Development,5,D-SNES,0,1,0,2,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117021,NES3111,Communication and Behaviour Change,6,D-SNES,0,1,0,2,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117364,NUT3012,Nutrition Enterprise and Career Skills,6,D-BNS,1,0,0,3,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117365,NUT3013,Allergens and the Food Industry,6,D-BNS,1,0,0,3,16792,293,1812U,BSc (Hons) Food and Human Nutrition,D-BNS,"Biomedical, Nutritional and Sports Scien",5
113281,BMN2011,The Nervous System and Respiratory Diseases,5,D-BNS,0,1,0,2,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
113282,BMN2012,Clinical Immunology and Viral Pathogens,5,D-BNS,0,1,0,2,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
113283,BMN2013,Practical and Presentational Skills in Biomedical Sciences,5,D-BNS,0,1,0,2,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
113284,BMN2007,Human Anatomy,5,D-BNS,0,1,0,2,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
113510,BMN1001,Biochemistry,4,D-BNS,0,1,1,1,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
113511,BMN1002,Cell Biology,4,D-BNS,0,1,1,1,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
113512,BMN1003,Genetics,4,D-BNS,0,1,1,1,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
113514,BMN1005,Microbiology and Immunology,4,D-BNS,0,1,1,1,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
113515,BMN1006,Pharmacology,4,D-BNS,0,1,1,1,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
113516,BMN1007,Physiology,4,D-BNS,0,1,1,1,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
113564,BMN2004,Cell and Molecular Biology of the Immune System,5,D-BNS,0,1,0,2,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
114210,BMN2000,Essential Biomedical Research Skills,5,D-BNS,0,1,1,2,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
114211,BMN2001,Control of Eukaryotic Gene Expression,5,D-BNS,0,1,0,2,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
114212,BMN2006,Cell Biology and Disease,5,D-BNS,0,1,0,2,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
117373,BMN1011,Professional and Practical Skills for Bioscientists,4,D-BNS,0,1,1,1,5891,293,1213U,BSc Biomedical Sciences (2 + 1 NUMed),D-BNS,"Biomedical, Nutritional and Sports Scien",5
114514,PSY3033,Eating and Weight Disorders,6,D-PSYC,1,0,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114662,SES1002,Bioenergetics,4,D-BNS,0,1,1,1,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114666,SES2002,Applied Sport and Exercise Nutrition,5,D-BNS,1,0,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114933,NUT2001,Macro- and Micronutrients,5,D-BNS,0,1,0,2,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114938,NUT2003,Food Science and Technology,5,D-BNS,0,1,0,2,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114999,NUT3004,Contemporary Issues in Food and Human Nutrition,6,D-BNS,1,0,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115000,NUT3002,Research Project,6,D-BNS,0,1,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115854,NUT3009,Personalised Nutrition,6,D-BNS,0,1,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115855,NUT3011,Nutritional Epidemiology and Public Health,6,D-BNS,0,1,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115858,NUT2005,Nutrition Through the Lifecycle,5,D-BNS,0,1,0,2,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115859,NUT2006,Measurement and Assessment of Dietary Intake and Nutritional Status,5,D-BNS,0,1,0,2,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115860,NUT1005,Human Physiology and Practical Skills,4,D-BNS,0,1,1,1,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116023,DTC1002,Food Studies,4,D-BNS,0,1,1,1,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116536,NUT1007,Introduction to Nutrition,4,D-BNS,0,1,1,1,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116538,NUT1008,Practical and Career Development Skills for Nutrition,4,D-BNS,0,1,1,1,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116543,PSY3050,Making Sense of Forgotten Senses: Investigating Olfaction and Gustation,6,D-PSYC,1,0,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116906,NES1101,Introduction to Marketing and Consumer Behaviour,4,D-SNES,0,1,1,1,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116907,NES1102,Introductory Business Economics,4,D-SNES,0,1,1,1,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116949,NES2100,Marketing Strategy,5,D-SNES,0,1,0,2,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116956,NES2107,New Food Product Development,5,D-SNES,0,1,0,2,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117016,NES3106,Data & Marketing Analytics,6,D-SNES,0,1,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117020,NES3110,Marketing and Public Policy,6,D-SNES,0,1,0,2,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117021,NES3111,Communication and Behaviour Change,6,D-SNES,0,1,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117364,NUT3012,Nutrition Enterprise and Career Skills,6,D-BNS,1,0,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117365,NUT3013,Allergens and the Food Industry,6,D-BNS,1,0,0,3,9896,293,BD46,BSc (Hons) Nutrition with Food Marketing,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114514,PSY3033,Eating and Weight Disorders,6,D-PSYC,1,0,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114662,SES1002,Bioenergetics,4,D-BNS,0,1,1,1,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114666,SES2002,Applied Sport and Exercise Nutrition,5,D-BNS,1,0,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114933,NUT2001,Macro- and Micronutrients,5,D-BNS,0,1,0,2,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114937,NUT3030,Nutrition Professional Placement Year,6,D-BNS,0,1,0,3,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114938,NUT2003,Food Science and Technology,5,D-BNS,0,1,0,2,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114999,NUT3004,Contemporary Issues in Food and Human Nutrition,6,D-BNS,1,0,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115000,NUT3002,Research Project,6,D-BNS,0,1,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115854,NUT3009,Personalised Nutrition,6,D-BNS,0,1,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115855,NUT3011,Nutritional Epidemiology and Public Health,6,D-BNS,0,1,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115858,NUT2005,Nutrition Through the Lifecycle,5,D-BNS,0,1,0,2,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115859,NUT2006,Measurement and Assessment of Dietary Intake and Nutritional Status,5,D-BNS,0,1,0,2,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115860,NUT1005,Human Physiology and Practical Skills,4,D-BNS,0,1,1,1,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116023,DTC1002,Food Studies,4,D-BNS,0,1,1,1,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116536,NUT1007,Introduction to Nutrition,4,D-BNS,0,1,1,1,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116538,NUT1008,Practical and Career Development Skills for Nutrition,4,D-BNS,0,1,1,1,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116543,PSY3050,Making Sense of Forgotten Senses: Investigating Olfaction and Gustation,6,D-PSYC,1,0,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116906,NES1101,Introduction to Marketing and Consumer Behaviour,4,D-SNES,0,1,1,1,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116907,NES1102,Introductory Business Economics,4,D-SNES,0,1,1,1,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116949,NES2100,Marketing Strategy,5,D-SNES,0,1,0,2,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116956,NES2107,New Food Product Development,5,D-SNES,0,1,0,2,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117016,NES3106,Data & Marketing Analytics,6,D-SNES,0,1,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117020,NES3110,Marketing and Public Policy,6,D-SNES,0,1,0,2,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117021,NES3111,Communication and Behaviour Change,6,D-SNES,0,1,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117364,NUT3012,Nutrition Enterprise and Career Skills,6,D-BNS,1,0,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117365,NUT3013,Allergens and the Food Industry,6,D-BNS,1,0,0,4,10235,293,BD64,BSc Nutrition w Food Mktg Prof Placemt,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114514,PSY3033,Eating and Weight Disorders,6,D-PSYC,1,0,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114662,SES1002,Bioenergetics,4,D-BNS,0,1,1,1,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114666,SES2002,Applied Sport and Exercise Nutrition,5,D-BNS,1,0,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114706,NCL3000,Career Service Placement Year Module,6,S-SASCS,1,0,0,3,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114933,NUT2001,Macro- and Micronutrients,5,D-BNS,0,1,0,2,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114938,NUT2003,Food Science and Technology,5,D-BNS,0,1,0,2,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114999,NUT3004,Contemporary Issues in Food and Human Nutrition,6,D-BNS,1,0,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115000,NUT3002,Research Project,6,D-BNS,0,1,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115637,NUT3005,Nutrition Study Abroad Placement,6,D-BNS,1,0,0,3,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115854,NUT3009,Personalised Nutrition,6,D-BNS,0,1,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115855,NUT3011,Nutritional Epidemiology and Public Health,6,D-BNS,0,1,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115858,NUT2005,Nutrition Through the Lifecycle,5,D-BNS,0,1,0,2,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115859,NUT2006,Measurement and Assessment of Dietary Intake and Nutritional Status,5,D-BNS,0,1,0,2,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115860,NUT1005,Human Physiology and Practical Skills,4,D-BNS,0,1,1,1,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116023,DTC1002,Food Studies,4,D-BNS,0,1,1,1,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116536,NUT1007,Introduction to Nutrition,4,D-BNS,0,1,1,1,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116538,NUT1008,Practical and Career Development Skills for Nutrition,4,D-BNS,0,1,1,1,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116543,PSY3050,Making Sense of Forgotten Senses: Investigating Olfaction and Gustation,6,D-PSYC,1,0,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116906,NES1101,Introduction to Marketing and Consumer Behaviour,4,D-SNES,0,1,1,1,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116907,NES1102,Introductory Business Economics,4,D-SNES,0,1,1,1,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116949,NES2100,Marketing Strategy,5,D-SNES,0,1,0,2,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116956,NES2107,New Food Product Development,5,D-SNES,0,1,0,2,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117016,NES3106,Data & Marketing Analytics,6,D-SNES,0,1,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117020,NES3110,Marketing and Public Policy,6,D-SNES,0,1,0,2,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117021,NES3111,Communication and Behaviour Change,6,D-SNES,0,1,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117364,NUT3012,Nutrition Enterprise and Career Skills,6,D-BNS,1,0,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
117365,NUT3013,Allergens and the Food Industry,6,D-BNS,1,0,0,4,15478,293,1611U,BSc Nutrition w/ Food Mktg w/ Placement,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114660,SES1000,Human Physiology and Practical Skills,4,D-BNS,0,1,1,1,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114661,SES1001,"Physical Activity, Nutrition and Health",4,D-BNS,0,1,1,1,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114662,SES1002,Bioenergetics,4,D-BNS,0,1,1,1,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114663,SES1003,Introduction to Biomechanics,4,D-BNS,0,1,1,1,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114664,SES2000,Principles of Strength and Conditioning,5,D-BNS,0,1,0,2,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114665,SES2001,Applied Sport and Exercise Psychology,5,D-BNS,0,1,0,2,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114666,SES2002,Applied Sport and Exercise Nutrition,5,D-BNS,0,1,0,2,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114667,SES2003,Research Methods for Sport and Exercise Science,5,D-BNS,0,1,0,2,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114668,SES2004,Exercise Physiology,5,D-BNS,0,1,0,2,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114669,SES2005,Applied Biomechanics,5,D-BNS,0,1,0,2,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114670,SES3000,Sport and Exercise Science Research Project,6,D-BNS,0,1,0,3,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114671,SES3001,Sport and Exercise Medicine,6,D-BNS,0,1,0,3,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114672,SES3002,Factors Affecting Elite Performance,6,D-BNS,0,1,0,3,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115633,SES1004,Anatomy,4,D-BNS,0,1,1,1,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115634,SES1005,Introduction to Sport and Exercise Psychology,4,D-BNS,0,1,1,1,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
115635,SES3004,Lifestyle and Disease,6,D-BNS,0,1,0,3,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
116802,SES3006,Career Development for the Sport & Exercise Scientist,6,D-BNS,0,1,0,3,9798,293,C600,BSc (Hons) Sport and Exercise Science,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114660,SES1000,Human Physiology and Practical Skills,4,D-BNS,0,1,1,1,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114661,SES1001,"Physical Activity, Nutrition and Health",4,D-BNS,0,1,1,1,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114662,SES1002,Bioenergetics,4,D-BNS,0,1,1,1,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114663,SES1003,Introduction to Biomechanics,4,D-BNS,0,1,1,1,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114664,SES2000,Principles of Strength and Conditioning,5,D-BNS,0,1,0,2,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114665,SES2001,Applied Sport and Exercise Psychology,5,D-BNS,0,1,0,2,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114666,SES2002,Applied Sport and Exercise Nutrition,5,D-BNS,0,1,0,2,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114667,SES2003,Research Methods for Sport and Exercise Science,5,D-BNS,0,1,0,2,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114668,SES2004,Exercise Physiology,5,D-BNS,0,1,0,2,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114669,SES2005,Applied Biomechanics,5,D-BNS,0,1,0,2,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114670,SES3000,Sport and Exercise Science Research Project,6,D-BNS,0,1,0,4,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114671,SES3001,Sport and Exercise Medicine,6,D-BNS,0,1,0,4,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114672,SES3002,Factors Affecting Elite Performance,6,D-BNS,0,1,0,4,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
114706,NCL3000,Career Service Placement Year Module,6,S-SASCS,1,0,0,3,10571,293,1306U,BSc Sport and Exercise Science w Pl Year,D-BNS,"Biomedical, Nutritional and Sports Scien",5
